KC-201	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
KC-306	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
KC-515	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
KC-680	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
KC-764	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
KC-815	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
KC-892	Keep	KC-201: Add a UH specific Constants class as counterpart to community one. KC-306: Make performing organization required and prevent it from getting a default value during refresh. KC-515 Improve Project Summary validation KC-680 .... fix to improve budget finalization KC-764 If the modular budget checkbox is checked, the proposal cannot be "submitted to sponsor" for non S2S KC-815 Negotiation should populate with default data KC-892 Enforce some negotiation activity type entries to single occurrence per award	coeus-impl/src/main/java/edu/hawaii/infrastructure/UhKeyConstants.java
